area_name,area_code,date,new_deaths,total_deaths
Camden,E09000007,2020-06-26,0,126
Croydon,E09000008,2020-06-26,0,358
Ealing,E09000009,2020-06-26,0,258
Enfield,E09000010,2020-06-26,0,238
Greenwich,E09000011,2020-06-26,0,174
Hackney and City of London,E09000012,2020-06-26,0,166
Hammersmith and Fulham,E09000013,2020-06-26,0,108
Haringey,E09000014,2020-06-26,0,177
Harrow,E09000015,2020-06-26,0,298
Havering,E09000016,2020-06-26,0,209
Hillingdon,E09000017,2020-06-26,0,214
Hounslow,E09000018,2020-06-26,0,188
Islington,E09000019,2020-06-26,0,104
Kensington and Chelsea,E09000020,2020-06-26,0,93
Kingston upon Thames,E09000021,2020-06-26,0,110
Lambeth,E09000022,2020-06-26,0,245
Lewisham,E09000023,2020-06-26,0,227
Merton,E09000024,2020-06-26,0,161
Newham,E09000025,2020-06-26,0,207
Redbridge,E09000026,2020-06-26,0,228
Richmond upon Thames,E09000027,2020-06-26,0,109
Southwark,E09000028,2020-06-26,0,164
Sutton,E09000029,2020-06-26,0,136
Tower Hamlets,E09000030,2020-06-26,0,120
Waltham Forest,E09000031,2020-06-26,0,190
Wandsworth,E09000032,2020-06-26,0,175
Westminster,E09000033,2020-06-26,0,128
Barking and Dagenham,E09000002,2020-06-27,0,110
Barnet,E09000003,2020-06-27,0,326
Bexley,E09000004,2020-06-27,0,177
Brent,E09000005,2020-06-27,0,375
Bromley,E09000006,2020-06-27,0,253
Camden,E09000007,2020-06-27,0,126
Croydon,E09000008,2020-06-27,0,358
Ealing,E09000009,2020-06-27,0,258
Enfield,E09000010,2020-06-27,0,238
Greenwich,E09000011,2020-06-27,0,174
Hackney and City of London,E09000012,2020-06-27,0,166
Hammersmith and Fulham,E09000013,2020-06-27,0,108
Haringey,E09000014,2020-06-27,0,177
Harrow,E09000015,2020-06-27,0,298
Havering,E09000016,2020-06-27,0,209
Hillingdon,E09000017,2020-06-27,0,214
Hounslow,E09000018,2020-06-27,0,188
Islington,E09000019,2020-06-27,0,104
Kensington and Chelsea,E09000020,2020-06-27,0,93
Kingston upon Thames,E09000021,2020-06-27,0,110
Lambeth,E09000022,2020-06-27,0,245
Lewisham,E09000023,2020-06-27,0,227
Merton,E09000024,2020-06-27,0,161
Newham,E09000025,2020-06-27,0,207
Redbridge,E09000026,2020-06-27,0,228
Richmond upon Thames,E09000027,2020-06-27,0,109
Southwark,E09000028,2020-06-27,0,164
Sutton,E09000029,2020-06-27,0,136
Tower Hamlets,E09000030,2020-06-27,0,120
Waltham Forest,E09000031,2020-06-27,0,190
Wandsworth,E09000032,2020-06-27,0,175
Westminster,E09000033,2020-06-27,0,128
Barking and Dagenham,E09000002,2020-06-28,0,110
Barnet,E09000003,2020-06-28,0,326
Bexley,E09000004,2020-06-28,0,177
Brent,E09000005,2020-06-28,0,375
Bromley,E09000006,2020-06-28,0,253
Camden,E09000007,2020-06-28,0,126
Croydon,E09000008,2020-06-28,1,359
Ealing,E09000009,2020-06-28,0,258
Enfield,E09000010,2020-06-28,0,238
Greenwich,E09000011,2020-06-28,0,174
Hackney and City of London,E09000012,2020-06-28,0,166
Hammersmith and Fulham,E09000013,2020-06-28,0,108
Haringey,E09000014,2020-06-28,0,177
Harrow,E09000015,2020-06-28,0,298
Havering,E09000016,2020-06-28,0,209
Hillingdon,E09000017,2020-06-28,0,214
Hounslow,E09000018,2020-06-28,0,188
Islington,E09000019,2020-06-28,0,104
Kensington and Chelsea,E09000020,2020-06-28,0,93
Kingston upon Thames,E09000021,2020-06-28,0,110
Lambeth,E09000022,2020-06-28,0,245
Lewisham,E09000023,2020-06-28,0,227
Merton,E09000024,2020-06-28,0,161
Newham,E09000025,2020-06-28,0,207
Redbridge,E09000026,2020-06-28,0,228
Richmond upon Thames,E09000027,2020-06-28,0,109
Southwark,E09000028,2020-06-28,0,164
Sutton,E09000029,2020-06-28,0,136
Tower Hamlets,E09000030,2020-06-28,0,120
Waltham Forest,E09000031,2020-06-28,0,190
Wandsworth,E09000032,2020-06-28,0,175
Westminster,E09000033,2020-06-28,0,128
Barking and Dagenham,E09000002,2020-06-29,0,110
Barnet,E09000003,2020-06-29,0,326
Bexley,E09000004,2020-06-29,0,177
Brent,E09000005,2020-06-29,0,375
Bromley,E09000006,2020-06-29,0,253
Camden,E09000007,2020-06-29,0,126
Croydon,E09000008,2020-06-29,0,359
Ealing,E09000009,2020-06-29,0,258
Enfield,E09000010,2020-06-29,0,238
Greenwich,E09000011,2020-06-29,0,174
Hackney and City of London,E09000012,2020-06-29,0,166
Hammersmith and Fulham,E09000013,2020-06-29,0,108
Haringey,E09000014,2020-06-29,0,177
Harrow,E09000015,2020-06-29,1,299
Havering,E09000016,2020-06-29,0,209
Hillingdon,E09000017,2020-06-29,0,214
Hounslow,E09000018,2020-06-29,0,188
Islington,E09000019,2020-06-29,0,104
Kensington and Chelsea,E09000020,2020-06-29,0,93
Kingston upon Thames,E09000021,2020-06-29,0,110
Lambeth,E09000022,2020-06-29,0,245
Lewisham,E09000023,2020-06-29,0,227
Merton,E09000024,2020-06-29,0,161
Newham,E09000025,2020-06-29,0,207
Redbridge,E09000026,2020-06-29,0,228
Richmond upon Thames,E09000027,2020-06-29,0,109
Southwark,E09000028,2020-06-29,0,164
Sutton,E09000029,2020-06-29,0,136
Tower Hamlets,E09000030,2020-06-29,0,120
Waltham Forest,E09000031,2020-06-29,0,190
Wandsworth,E09000032,2020-06-29,0,175
Westminster,E09000033,2020-06-29,0,128
Barking and Dagenham,E09000002,2020-06-30,0,110
Barnet,E09000003,2020-06-30,0,326
Bexley,E09000004,2020-06-30,0,177
Brent,E09000005,2020-06-30,0,375
Bromley,E09000006,2020-06-30,0,253
Camden,E09000007,2020-06-30,0,126
Croydon,E09000008,2020-06-30,0,359
Ealing,E09000009,2020-06-30,0,258
Enfield,E09000010,2020-06-30,0,238
Greenwich,E09000011,2020-06-30,0,174
Hackney and City of London,E09000012,2020-06-30,0,166
Hammersmith and Fulham,E09000013,2020-06-30,0,108
Haringey,E09000014,2020-06-30,0,177
Harrow,E09000015,2020-06-30,0,299
Havering,E09000016,2020-06-30,0,209
Hillingdon,E09000017,2020-06-30,0,214
Hounslow,E09000018,2020-06-30,0,188
Islington,E09000019,2020-06-30,0,104
Kensington and Chelsea,E09000020,2020-06-30,0,93
Kingston upon Thames,E09000021,2020-06-30,0,110
Lambeth,E09000022,2020-06-30,0,245
Lewisham,E09000023,2020-06-30,0,227
Merton,E09000024,2020-06-30,0,161
Newham,E09000025,2020-06-30,0,207
Redbridge,E09000026,2020-06-30,0,228
Richmond upon Thames,E09000027,2020-06-30,1,110
Southwark,E09000028,2020-06-30,0,164
Sutton,E09000029,2020-06-30,0,136
Tower Hamlets,E09000030,2020-06-30,0,120
Waltham Forest,E09000031,2020-06-30,0,190
Wandsworth,E09000032,2020-06-30,0,175
Westminster,E09000033,2020-06-30,0,128
Barking and Dagenham,E09000002,2020-07-01,0,110
Barnet,E09000003,2020-07-01,0,326
Bexley,E09000004,2020-07-01,0,177
Brent,E09000005,2020-07-01,0,375
Bromley,E09000006,2020-07-01,0,253
Camden,E09000007,2020-07-01,0,126
Croydon,E09000008,2020-07-01,0,359
Ealing,E09000009,2020-07-01,0,258
Enfield,E09000010,2020-07-01,0,238
Greenwich,E09000011,2020-07-01,0,174
Hackney and City of London,E09000012,2020-07-01,0,166
Hammersmith and Fulham,E09000013,2020-07-01,0,108
Haringey,E09000014,2020-07-01,0,177
Harrow,E09000015,2020-07-01,0,299
Havering,E09000016,2020-07-01,0,209
Hillingdon,E09000017,2020-07-01,0,214
Hounslow,E09000018,2020-07-01,0,188
Islington,E09000019,2020-07-01,0,104
Kensington and Chelsea,E09000020,2020-07-01,0,93
Kingston upon Thames,E09000021,2020-07-01,0,110
Lambeth,E09000022,2020-07-01,0,245
Lewisham,E09000023,2020-07-01,0,227
Merton,E09000024,2020-07-01,0,161
Newham,E09000025,2020-07-01,0,207
Redbridge,E09000026,2020-07-01,0,228
Richmond upon Thames,E09000027,2020-07-01,0,110
Southwark,E09000028,2020-07-01,0,164
Sutton,E09000029,2020-07-01,0,136
Tower Hamlets,E09000030,2020-07-01,1,121
Waltham Forest,E09000031,2020-07-01,0,190
Wandsworth,E09000032,2020-07-01,0,175
Westminster,E09000033,2020-07-01,0,128
Barking and Dagenham,E09000002,2020-07-02,0,110
Barnet,E09000003,2020-07-02,0,326
Bexley,E09000004,2020-07-02,0,177
Brent,E09000005,2020-07-02,0,375
Bromley,E09000006,2020-07-02,0,253
Camden,E09000007,2020-07-02,0,126
Croydon,E09000008,2020-07-02,0,359
Ealing,E09000009,2020-07-02,0,258
Enfield,E09000010,2020-07-02,0,238
Greenwich,E09000011,2020-07-02,0,174
Hackney and City of London,E09000012,2020-07-02,0,166
Hammersmith and Fulham,E09000013,2020-07-02,0,108
Haringey,E09000014,2020-07-02,0,177
Harrow,E09000015,2020-07-02,0,299
Havering,E09000016,2020-07-02,0,209
Hillingdon,E09000017,2020-07-02,0,214
Hounslow,E09000018,2020-07-02,1,189
Islington,E09000019,2020-07-02,0,104
Kensington and Chelsea,E09000020,2020-07-02,0,93
Kingston upon Thames,E09000021,2020-07-02,0,110
Lambeth,E09000022,2020-07-02,0,245
Lewisham,E09000023,2020-07-02,0,227
Merton,E09000024,2020-07-02,0,161
Newham,E09000025,2020-07-02,0,207
Redbridge,E09000026,2020-07-02,0,228
Richmond upon Thames,E09000027,2020-07-02,0,110
Southwark,E09000028,2020-07-02,0,164
Sutton,E09000029,2020-07-02,1,137
Tower Hamlets,E09000030,2020-07-02,0,121
Waltham Forest,E09000031,2020-07-02,0,190
Wandsworth,E09000032,2020-07-02,0,175
Westminster,E09000033,2020-07-02,0,128
Barking and Dagenham,E09000002,2020-07-03,0,110
Barnet,E09000003,2020-07-03,0,326
Bexley,E09000004,2020-07-03,1,178
Brent,E09000005,2020-07-03,0,375
Bromley,E09000006,2020-07-03,0,253
Camden,E09000007,2020-07-03,0,126
Croydon,E09000008,2020-07-03,0,359
Ealing,E09000009,2020-07-03,0,258
Enfield,E09000010,2020-07-03,0,238
Greenwich,E09000011,2020-07-03,0,174
Hackney and City of London,E09000012,2020-07-03,0,166
Hammersmith and Fulham,E09000013,2020-07-03,0,108
Haringey,E09000014,2020-07-03,0,177
Harrow,E09000015,2020-07-03,0,299
Havering,E09000016,2020-07-03,0,209
Hillingdon,E09000017,2020-07-03,0,214
Hounslow,E09000018,2020-07-03,0,189
Islington,E09000019,2020-07-03,0,104
Kensington and Chelsea,E09000020,2020-07-03,0,93
Kingston upon Thames,E09000021,2020-07-03,0,110
Lambeth,E09000022,2020-07-03,0,245
Lewisham,E09000023,2020-07-03,0,227
Merton,E09000024,2020-07-03,0,161
Newham,E09000025,2020-07-03,0,207
Redbridge,E09000026,2020-07-03,0,228
Richmond upon Thames,E09000027,2020-07-03,0,110
Southwark,E09000028,2020-07-03,0,164
Sutton,E09000029,2020-07-03,0,137
Tower Hamlets,E09000030,2020-07-03,0,121
Waltham Forest,E09000031,2020-07-03,0,190
Wandsworth,E09000032,2020-07-03,0,175
Westminster,E09000033,2020-07-03,0,128
Barking and Dagenham,E09000002,2020-07-04,0,110
Barnet,E09000003,2020-07-04,0,326
Bexley,E09000004,2020-07-04,0,178
Brent,E09000005,2020-07-04,0,375
Bromley,E09000006,2020-07-04,0,253
Camden,E09000007,2020-07-04,0,126
Croydon,E09000008,2020-07-04,0,359
Ealing,E09000009,2020-07-04,0,258
Enfield,E09000010,2020-07-04,0,238
Greenwich,E09000011,2020-07-04,0,174
Hackney and City of London,E09000012,2020-07-04,0,166
Hammersmith and Fulham,E09000013,2020-07-04,0,108
Haringey,E09000014,2020-07-04,0,177
Harrow,E09000015,2020-07-04,0,299
Havering,E09000016,2020-07-04,0,209
Hillingdon,E09000017,2020-07-04,0,214
Hounslow,E09000018,2020-07-04,0,189
Islington,E09000019,2020-07-04,0,104
Kensington and Chelsea,E09000020,2020-07-04,0,93
Kingston upon Thames,E09000021,2020-07-04,0,110
Lambeth,E09000022,2020-07-04,0,245
Lewisham,E09000023,2020-07-04,0,227
Merton,E09000024,2020-07-04,0,161
Newham,E09000025,2020-07-04,0,207
Redbridge,E09000026,2020-07-04,0,228
Richmond upon Thames,E09000027,2020-07-04,0,110
Southwark,E09000028,2020-07-04,0,164
Sutton,E09000029,2020-07-04,0,137
Tower Hamlets,E09000030,2020-07-04,0,121
Waltham Forest,E09000031,2020-07-04,0,190
Wandsworth,E09000032,2020-07-04,0,175
Westminster,E09000033,2020-07-04,1,129
Barking and Dagenham,E09000002,2020-07-05,0,110
Barnet,E09000003,2020-07-05,0,326
Bexley,E09000004,2020-07-05,0,178
Brent,E09000005,2020-07-05,0,375
Bromley,E09000006,2020-07-05,0,253
Camden,E09000007,2020-07-05,0,126
Croydon,E09000008,2020-07-05,0,359
Ealing,E09000009,2020-07-05,0,258
Enfield,E09000010,2020-07-05,1,239
Greenwich,E09000011,2020-07-05,0,174
Hackney and City of London,E09000012,2020-07-05,0,166
Hammersmith and Fulham,E09000013,2020-07-05,1,109
Haringey,E09000014,2020-07-05,0,177
Harrow,E09000015,2020-07-05,0,299
Havering,E09000016,2020-07-05,0,209
Hillingdon,E09000017,2020-07-05,0,214
Hounslow,E09000018,2020-07-05,1,190
Islington,E09000019,2020-07-05,0,104
Kensington and Chelsea,E09000020,2020-07-05,0,93
Kingston upon Thames,E09000021,2020-07-05,0,110
Lambeth,E09000022,2020-07-05,0,245
Lewisham,E09000023,2020-07-05,0,227
Merton,E09000024,2020-07-05,0,161
Newham,E09000025,2020-07-05,0,207
Redbridge,E09000026,2020-07-05,0,228
Richmond upon Thames,E09000027,2020-07-05,0,110
Southwark,E09000028,2020-07-05,0,164
Sutton,E09000029,2020-07-05,0,137
Tower Hamlets,E09000030,2020-07-05,0,121
Waltham Forest,E09000031,2020-07-05,0,190
Wandsworth,E09000032,2020-07-05,0,175
Westminster,E09000033,2020-07-05,0,129
Barking and Dagenham,E09000002,2020-07-06,0,110
Barnet,E09000003,2020-07-06,0,326
Bexley,E09000004,2020-07-06,1,179
Brent,E09000005,2020-07-06,0,375
Bromley,E09000006,2020-07-06,0,253
Camden,E09000007,2020-07-06,0,126
Croydon,E09000008,2020-07-06,0,359
Ealing,E09000009,2020-07-06,0,258
Enfield,E09000010,2020-07-06,0,239
Greenwich,E09000011,2020-07-06,0,174
Hackney and City of London,E09000012,2020-07-06,0,166
Hammersmith and Fulham,E09000013,2020-07-06,0,109
Haringey,E09000014,2020-07-06,0,177
Harrow,E09000015,2020-07-06,0,299
Havering,E09000016,2020-07-06,0,209
Hillingdon,E09000017,2020-07-06,0,214
Hounslow,E09000018,2020-07-06,1,191
Islington,E09000019,2020-07-06,0,104
Kensington and Chelsea,E09000020,2020-07-06,0,93
Kingston upon Thames,E09000021,2020-07-06,0,110
Lambeth,E09000022,2020-07-06,0,245
Lewisham,E09000023,2020-07-06,0,227
Merton,E09000024,2020-07-06,1,162
Newham,E09000025,2020-07-06,0,207
Redbridge,E09000026,2020-07-06,0,228
Richmond upon Thames,E09000027,2020-07-06,0,110
Southwark,E09000028,2020-07-06,0,164
Sutton,E09000029,2020-07-06,0,137
Tower Hamlets,E09000030,2020-07-06,0,121
Waltham Forest,E09000031,2020-07-06,0,190
Wandsworth,E09000032,2020-07-06,0,175
Westminster,E09000033,2020-07-06,0,129
Barking and Dagenham,E09000002,2020-07-07,0,110
Barnet,E09000003,2020-07-07,0,326
Bexley,E09000004,2020-07-07,0,179
Brent,E09000005,2020-07-07,0,375
Bromley,E09000006,2020-07-07,0,253
Camden,E09000007,2020-07-07,0,126
Croydon,E09000008,2020-07-07,0,359
Ealing,E09000009,2020-07-07,0,258
Enfield,E09000010,2020-07-07,0,239
Greenwich,E09000011,2020-07-07,0,174
Hackney and City of London,E09000012,2020-07-07,0,166
Hammersmith and Fulham,E09000013,2020-07-07,0,109
Haringey,E09000014,2020-07-07,1,178
Harrow,E09000015,2020-07-07,0,299
Havering,E09000016,2020-07-07,0,209
Hillingdon,E09000017,2020-07-07,0,214
Hounslow,E09000018,2020-07-07,0,191
Islington,E09000019,2020-07-07,0,104
Kensington and Chelsea,E09000020,2020-07-07,0,93
Kingston upon Thames,E09000021,2020-07-07,0,110
Lambeth,E09000022,2020-07-07,0,245
Lewisham,E09000023,2020-07-07,0,227
Merton,E09000024,2020-07-07,0,162
Newham,E09000025,2020-07-07,0,207
Redbridge,E09000026,2020-07-07,0,228
Richmond upon Thames,E09000027,2020-07-07,0,110
Southwark,E09000028,2020-07-07,0,164
Sutton,E09000029,2020-07-07,0,137
Tower Hamlets,E09000030,2020-07-07,0,121
Waltham Forest,E09000031,2020-07-07,0,190
Wandsworth,E09000032,2020-07-07,0,175
Westminster,E09000033,2020-07-07,0,129
Barking and Dagenham,E09000002,2020-07-08,0,110
Barnet,E09000003,2020-07-08,0,326
Bexley,E09000004,2020-07-08,0,179
Brent,E09000005,2020-07-08,0,375
Bromley,E09000006,2020-07-08,0,253
Camden,E09000007,2020-07-08,0,126
Croydon,E09000008,2020-07-08,0,359
Ealing,E09000009,2020-07-08,0,258
Enfield,E09000010,2020-07-08,0,239
Greenwich,E09000011,2020-07-08,0,174
Hackney and City of London,E09000012,2020-07-08,0,166
Hammersmith and Fulham,E09000013,2020-07-08,0,109
Haringey,E09000014,2020-07-08,0,178
Harrow,E09000015,2020-07-08,0,299
Havering,E09000016,2020-07-08,0,209
Hillingdon,E09000017,2020-07-08,0,214
Hounslow,E09000018,2020-07-08,1,192
Islington,E09000019,2020-07-08,0,104
Kensington and Chelsea,E09000020,2020-07-08,0,93
Kingston upon Thames,E09000021,2020-07-08,0,110
Lambeth,E09000022,2020-07-08,0,245
Lewisham,E09000023,2020-07-08,0,227
Merton,E09000024,2020-07-08,0,162
Newham,E09000025,2020-07-08,0,207
Redbridge,E09000026,2020-07-08,0,228
Richmond upon Thames,E09000027,2020-07-08,0,110
Southwark,E09000028,2020-07-08,2,166
Sutton,E09000029,2020-07-08,0,137
Tower Hamlets,E09000030,2020-07-08,0,121
Waltham Forest,E09000031,2020-07-08,0,190
Wandsworth,E09000032,2020-07-08,0,175
Westminster,E09000033,2020-07-08,0,129
Barking and Dagenham,E09000002,2020-07-09,0,110
Barnet,E09000003,2020-07-09,0,326
Bexley,E09000004,2020-07-09,0,179
Brent,E09000005,2020-07-09,0,375
Bromley,E09000006,2020-07-09,0,253
Camden,E09000007,2020-07-09,0,126
Croydon,E09000008,2020-07-09,0,359
Ealing,E09000009,2020-07-09,0,258
Enfield,E09000010,2020-07-09,0,239
Greenwich,E09000011,2020-07-09,0,174
Hackney and City of London,E09000012,2020-07-09,0,166
Hammersmith and Fulham,E09000013,2020-07-09,0,109
Haringey,E09000014,2020-07-09,0,178
Harrow,E09000015,2020-07-09,0,299
Havering,E09000016,2020-07-09,0,209
Hillingdon,E09000017,2020-07-09,1,215
Hounslow,E09000018,2020-07-09,0,192
Islington,E09000019,2020-07-09,0,104
Kensington and Chelsea,E09000020,2020-07-09,0,93
Kingston upon Thames,E09000021,2020-07-09,0,110
Lambeth,E09000022,2020-07-09,0,245
Lewisham,E09000023,2020-07-09,0,227
Merton,E09000024,2020-07-09,0,162
Newham,E09000025,2020-07-09,1,208
Redbridge,E09000026,2020-07-09,0,228
Richmond upon Thames,E09000027,2020-07-09,0,110
Southwark,E09000028,2020-07-09,0,166
Sutton,E09000029,2020-07-09,0,137
Tower Hamlets,E09000030,2020-07-09,0,121
Waltham Forest,E09000031,2020-07-09,0,190
Wandsworth,E09000032,2020-07-09,0,175
Westminster,E09000033,2020-07-09,0,129
Barking and Dagenham,E09000002,2020-07-10,0,110
Barnet,E09000003,2020-07-10,0,326
Bexley,E09000004,2020-07-10,0,179
Brent,E09000005,2020-07-10,0,375
Bromley,E09000006,2020-07-10,0,253
Camden,E09000007,2020-07-10,0,126
Croydon,E09000008,2020-07-10,0,359
Ealing,E09000009,2020-07-10,0,258
Enfield,E09000010,2020-07-10,0,239
Greenwich,E09000011,2020-07-10,0,174
Hackney and City of London,E09000012,2020-07-10,0,166
Hammersmith and Fulham,E09000013,2020-07-10,0,109
Haringey,E09000014,2020-07-10,0,178
Harrow,E09000015,2020-07-10,0,299
Havering,E09000016,2020-07-10,0,209
Hillingdon,E09000017,2020-07-10,0,215
Hounslow,E09000018,2020-07-10,0,192
Islington,E09000019,2020-07-10,0,104
Kensington and Chelsea,E09000020,2020-07-10,0,93
Kingston upon Thames,E09000021,2020-07-10,0,110
Lambeth,E09000022,2020-07-10,0,245
Lewisham,E09000023,2020-07-10,0,227
Merton,E09000024,2020-07-10,0,162
Newham,E09000025,2020-07-10,0,208
Redbridge,E09000026,2020-07-10,0,228
Richmond upon Thames,E09000027,2020-07-10,0,110
Southwark,E09000028,2020-07-10,0,166
Sutton,E09000029,2020-07-10,0,137
Tower Hamlets,E09000030,2020-07-10,0,121
Waltham Forest,E09000031,2020-07-10,0,190
Wandsworth,E09000032,2020-07-10,0,175
Westminster,E09000033,2020-07-10,0,129
Barking and Dagenham,E09000002,2020-07-11,0,110
Barnet,E09000003,2020-07-11,0,326
Bexley,E09000004,2020-07-11,1,180
Brent,E09000005,2020-07-11,0,375
Bromley,E09000006,2020-07-11,0,253
Camden,E09000007,2020-07-11,0,126
Croydon,E09000008,2020-07-11,0,359
Ealing,E09000009,2020-07-11,0,258
Enfield,E09000010,2020-07-11,0,239
Greenwich,E09000011,2020-07-11,0,174
Hackney and City of London,E09000012,2020-07-11,0,166
Hammersmith and Fulham,E09000013,2020-07-11,0,109
Haringey,E09000014,2020-07-11,0,178
Harrow,E09000015,2020-07-11,0,299
Havering,E09000016,2020-07-11,0,209
Hillingdon,E09000017,2020-07-11,0,215
Hounslow,E09000018,2020-07-11,0,192
Islington,E09000019,2020-07-11,0,104
Kensington and Chelsea,E09000020,2020-07-11,0,93
Kingston upon Thames,E09000021,2020-07-11,0,110
Lambeth,E09000022,2020-07-11,0,245
Lewisham,E09000023,2020-07-11,0,227
Merton,E09000024,2020-07-11,0,162
Newham,E09000025,2020-07-11,0,208
Redbridge,E09000026,2020-07-11,0,228
Richmond upon Thames,E09000027,2020-07-11,1,111
Southwark,E09000028,2020-07-11,0,166
Sutton,E09000029,2020-07-11,0,137
Tower Hamlets,E09000030,2020-07-11,0,121
Waltham Forest,E09000031,2020-07-11,0,190
Wandsworth,E09000032,2020-07-11,1,176
Westminster,E09000033,2020-07-11,0,129
Barking and Dagenham,E09000002,2020-07-12,0,110
Barnet,E09000003,2020-07-12,0,326
Bexley,E09000004,2020-07-12,1,181
Brent,E09000005,2020-07-12,0,375
Bromley,E09000006,2020-07-12,0,253
Camden,E09000007,2020-07-12,0,126
Croydon,E09000008,2020-07-12,0,359
Ealing,E09000009,2020-07-12,0,258
Enfield,E09000010,2020-07-12,0,239
Greenwich,E09000011,2020-07-12,0,174
Hackney and City of London,E09000012,2020-07-12,0,166
Hammersmith and Fulham,E09000013,2020-07-12,0,109
Haringey,E09000014,2020-07-12,0,178
Harrow,E09000015,2020-07-12,0,299
Havering,E09000016,2020-07-12,0,209
Hillingdon,E09000017,2020-07-12,0,215
Hounslow,E09000018,2020-07-12,0,192
Islington,E09000019,2020-07-12,0,104
Kensington and Chelsea,E09000020,2020-07-12,0,93
Kingston upon Thames,E09000021,2020-07-12,0,110
Lambeth,E09000022,2020-07-12,0,245
Lewisham,E09000023,2020-07-12,0,227
Merton,E09000024,2020-07-12,0,162
Newham,E09000025,2020-07-12,0,208
Redbridge,E09000026,2020-07-12,0,228
Richmond upon Thames,E09000027,2020-07-12,0,111
Southwark,E09000028,2020-07-12,0,166
Sutton,E09000029,2020-07-12,0,137
Tower Hamlets,E09000030,2020-07-12,0,121
Waltham Forest,E09000031,2020-07-12,0,190
Wandsworth,E09000032,2020-07-12,0,176
Westminster,E09000033,2020-07-12,0,129
Barking and Dagenham,E09000002,2020-07-13,0,110
Barnet,E09000003,2020-07-13,0,326
Bexley,E09000004,2020-07-13,1,182
Brent,E09000005,2020-07-13,0,375
